"Cutoff","Fraction","Kappa","Set","Iteration","Quantile.97","PCancel","QuantilePCancel"
0.5,0.001,0.1074432,"Train",197,0.234,0.03414196,0.24
0.5,0.001,0.1227232,"Test",197,0.262,0.02998523,0.262
0.49,0.001,0.1089539,"Train",197,0.234,0.03414196,0.24
0.49,0.001,0.1227232,"Test",197,0.262,0.02998523,0.262
0.48,0.001,0.1089539,"Train",197,0.234,0.03414196,0.24
0.48,0.001,0.1227232,"Test",197,0.262,0.02998523,0.262
0.47,0.001,0.1089539,"Train",197,0.234,0.03414196,0.24
0.47,0.001,0.1227232,"Test",197,0.262,0.02998523,0.262
0.46,0.001,0.108773,"Train",197,0.234,0.03414196,0.24
0.46,0.001,0.1227232,"Test",197,0.262,0.02998523,0.262
0.45,0.001,0.108773,"Train",197,0.234,0.03414196,0.24
0.45,0.001,0.1227232,"Test",197,0.262,0.02998523,0.262
0.44,0.001,0.1152055,"Train",197,0.234,0.03414196,0.24
0.44,0.001,0.1416325,"Test",197,0.262,0.02998523,0.262
0.43,0.001,0.1129512,"Train",197,0.234,0.03414196,0.24
0.43,0.001,0.1373192,"Test",197,0.262,0.02998523,0.262
0.42,0.001,0.114226,"Train",197,0.234,0.03414196,0.24
0.42,0.001,0.1373192,"Test",197,0.262,0.02998523,0.262
0.41,0.001,0.1163616,"Train",197,0.234,0.03414196,0.24
0.41,0.001,0.1609289,"Test",197,0.262,0.02998523,0.262
0.4,0.001,0.1193393,"Train",197,0.234,0.03414196,0.24
0.4,0.001,0.2013407,"Test",197,0.262,0.02998523,0.262
0.39,0.001,0.1193393,"Train",197,0.234,0.03414196,0.24
0.39,0.001,0.2013407,"Test",197,0.262,0.02998523,0.262
0.38,0.001,0.1193393,"Train",197,0.234,0.03414196,0.24
0.38,0.001,0.2013407,"Test",197,0.262,0.02998523,0.262
0.37,0.001,0.1346206,"Train",197,0.234,0.03414196,0.24
0.37,0.001,0.2051671,"Test",197,0.262,0.02998523,0.262
0.36,0.001,0.1346206,"Train",197,0.234,0.03414196,0.24
0.36,0.001,0.2032423,"Test",197,0.262,0.02998523,0.262
0.35,0.001,0.1425935,"Train",197,0.234,0.03414196,0.24
0.35,0.001,0.2032423,"Test",197,0.262,0.02998523,0.262
0.34,0.001,0.1482627,"Train",197,0.234,0.03414196,0.24
0.34,0.001,0.2432456,"Test",197,0.262,0.02998523,0.262
0.33,0.001,0.1542411,"Train",197,0.234,0.03414196,0.24
0.33,0.001,0.2432456,"Test",197,0.262,0.02998523,0.262
0.32,0.001,0.1663274,"Train",197,0.234,0.03414196,0.24
0.32,0.001,0.2468473,"Test",197,0.262,0.02998523,0.262
0.31,0.001,0.1663274,"Train",197,0.234,0.03414196,0.24
0.31,0.001,0.2468473,"Test",197,0.262,0.02998523,0.262
0.3,0.001,0.1809224,"Train",197,0.234,0.03414196,0.24
0.3,0.001,0.2468473,"Test",197,0.262,0.02998523,0.262
0.29,0.001,0.1753923,"Train",197,0.234,0.03414196,0.24
0.29,0.001,0.24416,"Test",197,0.262,0.02998523,0.262
0.28,0.001,0.1737382,"Train",197,0.234,0.03414196,0.24
0.28,0.001,0.2386415,"Test",197,0.262,0.02998523,0.262
0.27,0.001,0.1736885,"Train",197,0.234,0.03414196,0.24
0.27,0.001,0.2443201,"Test",197,0.262,0.02998523,0.262
0.26,0.001,0.1719751,"Train",197,0.234,0.03414196,0.24
0.26,0.001,0.2408767,"Test",197,0.262,0.02998523,0.262
0.25,0.001,0.1703272,"Train",197,0.234,0.03414196,0.24
0.25,0.001,0.2408767,"Test",197,0.262,0.02998523,0.262
0.24,0.001,0.1692674,"Train",197,0.234,0.03414196,0.24
0.24,0.001,0.2340657,"Test",197,0.262,0.02998523,0.262
0.23,0.001,0.1716682,"Train",197,0.234,0.03414196,0.24
0.23,0.001,0.2167321,"Test",197,0.262,0.02998523,0.262
0.22,0.001,0.167043,"Train",197,0.234,0.03414196,0.24
0.22,0.001,0.2119215,"Test",197,0.262,0.02998523,0.262
0.21,0.001,0.16663,"Train",197,0.234,0.03414196,0.24
0.21,0.001,0.2018025,"Test",197,0.262,0.02998523,0.262
0.2,0.001,0.1648115,"Train",197,0.234,0.03414196,0.24
0.2,0.001,0.2197532,"Test",197,0.262,0.02998523,0.262
0.19,0.001,0.1571164,"Train",197,0.234,0.03414196,0.24
0.19,0.001,0.2087909,"Test",197,0.262,0.02998523,0.262
0.18,0.001,0.1526522,"Train",197,0.234,0.03414196,0.24
0.18,0.001,0.2043848,"Test",197,0.262,0.02998523,0.262
0.17,0.001,0.1471176,"Train",197,0.234,0.03414196,0.24
0.17,0.001,0.1954916,"Test",197,0.262,0.02998523,0.262
0.16,0.001,0.1406306,"Train",197,0.234,0.03414196,0.24
0.16,0.001,0.1893717,"Test",197,0.262,0.02998523,0.262
0.15,0.001,0.138017,"Train",197,0.234,0.03414196,0.24
0.15,0.001,0.1761788,"Test",197,0.262,0.02998523,0.262
0.14,0.001,0.1304949,"Train",197,0.234,0.03414196,0.24
0.14,0.001,0.1729651,"Test",197,0.262,0.02998523,0.262
0.13,0.001,0.1326789,"Train",197,0.234,0.03414196,0.24
0.13,0.001,0.1676181,"Test",197,0.262,0.02998523,0.262
0.12,0.001,0.1255851,"Train",197,0.234,0.03414196,0.24
0.12,0.001,0.1606516,"Test",197,0.262,0.02998523,0.262
0.11,0.001,0.1166214,"Train",197,0.234,0.03414196,0.24
0.11,0.001,0.1480436,"Test",197,0.262,0.02998523,0.262
0.1,0.001,0.1092514,"Train",197,0.234,0.03414196,0.24
0.1,0.001,0.1421127,"Test",197,0.262,0.02998523,0.262
0.09,0.001,0.1028355,"Train",197,0.234,0.03414196,0.24
0.09,0.001,0.1258075,"Test",197,0.262,0.02998523,0.262
0.08,0.001,0.09874302,"Train",197,0.234,0.03414196,0.24
0.08,0.001,0.1083839,"Test",197,0.262,0.02998523,0.262
0.07,0.001,0.09042496,"Train",197,0.234,0.03414196,0.24
0.07,0.001,0.09692483,"Test",197,0.262,0.02998523,0.262
0.06,0.001,0.08038535,"Train",197,0.234,0.03414196,0.24
0.06,0.001,0.08532225,"Test",197,0.262,0.02998523,0.262
0.05,0.001,0.06963274,"Train",197,0.234,0.03414196,0.24
0.05,0.001,0.07473958,"Test",197,0.262,0.02998523,0.262
0.95,0.001,0.04225405,"Train",198,0.284,0.03144654,0.286
0.95,0.001,0,"Train",198,0.268,0.03144654,0.268
0.94,0.001,0.04225405,"Train",198,0.284,0.03144654,0.286
0.94,0.001,0.07840421,"Test",198,0.268,0.02998523,0.268
0.93,0.001,0.06697596,"Train",198,0.284,0.03144654,0.286
0.93,0.001,0.07840421,"Test",198,0.268,0.02998523,0.268
0.92,0.001,0.06697596,"Train",198,0.284,0.03144654,0.286
0.92,0.001,0.07840421,"Test",198,0.268,0.02998523,0.268
0.91,0.001,0.07862903,"Train",198,0.284,0.03144654,0.286
0.91,0.001,0.07840421,"Test",198,0.268,0.02998523,0.268
0.9,0.001,0.07862903,"Train",198,0.284,0.03144654,0.286
0.9,0.001,0.1051799,"Test",198,0.268,0.02998523,0.268
0.89,0.001,0.09151859,"Train",198,0.284,0.03144654,0.286
0.89,0.001,0.1648717,"Test",198,0.268,0.02998523,0.268
0.88,0.001,0.09151859,"Train",198,0.284,0.03144654,0.286
0.88,0.001,0.1648717,"Test",198,0.268,0.02998523,0.268
0.87,0.001,0.09151859,"Train",198,0.284,0.03144654,0.286
0.87,0.001,0.1648717,"Test",198,0.268,0.02998523,0.268
0.86,0.001,0.09151859,"Train",198,0.284,0.03144654,0.286
0.86,0.001,0.2023055,"Test",198,0.268,0.02998523,0.268
0.85,0.001,0.09151859,"Train",198,0.284,0.03144654,0.286
0.85,0.001,0.2023055,"Test",198,0.268,0.02998523,0.268
0.84,0.001,0.1058939,"Train",198,0.284,0.03144654,0.286
0.84,0.001,0.2023055,"Test",198,0.268,0.02998523,0.268
0.83,0.001,0.1058939,"Train",198,0.284,0.03144654,0.286
0.83,0.001,0.2023055,"Test",198,0.268,0.02998523,0.268
0.82,0.001,0.1174318,"Train",198,0.284,0.03144654,0.286
0.82,0.001,0.2023055,"Test",198,0.268,0.02998523,0.268
0.81,0.001,0.1174318,"Train",198,0.284,0.03144654,0.286
0.81,0.001,0.2023055,"Test",198,0.268,0.02998523,0.268
0.8,0.001,0.1320275,"Train",198,0.284,0.03144654,0.286
0.8,0.001,0.2023055,"Test",198,0.268,0.02998523,0.268
0.79,0.001,0.1419789,"Train",198,0.284,0.03144654,0.286
0.79,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.78,0.001,0.1498244,"Train",198,0.284,0.03144654,0.286
0.78,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.77,0.001,0.1617881,"Train",198,0.284,0.03144654,0.286
0.77,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.76,0.001,0.1617881,"Train",198,0.284,0.03144654,0.286
0.76,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.75,0.001,0.1617881,"Train",198,0.284,0.03144654,0.286
0.75,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.74,0.001,0.1617881,"Train",198,0.284,0.03144654,0.286
0.74,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.73,0.001,0.1617881,"Train",198,0.284,0.03144654,0.286
0.73,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.72,0.001,0.1617881,"Train",198,0.284,0.03144654,0.286
0.72,0.001,0.2317786,"Test",198,0.268,0.02998523,0.268
0.71,0.001,0.1793105,"Train",198,0.284,0.03144654,0.286
0.71,0.001,0.2254981,"Test",198,0.268,0.02998523,0.268
0.7,0.001,0.1793105,"Train",198,0.284,0.03144654,0.286
0.7,0.001,0.2254981,"Test",198,0.268,0.02998523,0.268
0.69,0.001,0.1793105,"Train",198,0.284,0.03144654,0.286
0.69,0.001,0.2254981,"Test",198,0.268,0.02998523,0.268
0.68,0.001,0.1777686,"Train",198,0.284,0.03144654,0.286
0.68,0.001,0.2254981,"Test",198,0.268,0.02998523,0.268
0.67,0.001,0.1725047,"Train",198,0.284,0.03144654,0.286
0.67,0.001,0.2254981,"Test",198,0.268,0.02998523,0.268
0.66,0.001,0.1721155,"Train",198,0.284,0.03144654,0.286
0.66,0.001,0.2361256,"Test",198,0.268,0.02998523,0.268
0.65,0.001,0.1727632,"Train",198,0.284,0.03144654,0.286
0.65,0.001,0.2361256,"Test",198,0.268,0.02998523,0.268
0.64,0.001,0.1830904,"Train",198,0.284,0.03144654,0.286
0.64,0.001,0.2361256,"Test",198,0.268,0.02998523,0.268
0.63,0.001,0.1806647,"Train",198,0.284,0.03144654,0.286
0.63,0.001,0.2361256,"Test",198,0.268,0.02998523,0.268
0.62,0.001,0.1763735,"Train",198,0.284,0.03144654,0.286
0.62,0.001,0.2361256,"Test",198,0.268,0.02998523,0.268
0.61,0.001,0.1740261,"Train",198,0.284,0.03144654,0.286
0.61,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.6,0.001,0.1720901,"Train",198,0.284,0.03144654,0.286
0.6,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.59,0.001,0.1720901,"Train",198,0.284,0.03144654,0.286
0.59,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.58,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.58,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.57,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.57,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.56,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.56,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.55,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.55,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.54,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.54,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.53,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.53,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.52,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.52,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.51,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.51,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.5,0.001,0.1728595,"Train",198,0.284,0.03144654,0.286
0.5,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.49,0.001,0.1768678,"Train",198,0.284,0.03144654,0.286
0.49,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.48,0.001,0.1756941,"Train",198,0.284,0.03144654,0.286
0.48,0.001,0.2380179,"Test",198,0.268,0.02998523,0.268
0.47,0.001,0.1756941,"Train",198,0.284,0.03144654,0.286
0.47,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.46,0.001,0.1756941,"Train",198,0.284,0.03144654,0.286
0.46,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.45,0.001,0.1742415,"Train",198,0.284,0.03144654,0.286
0.45,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.44,0.001,0.1732699,"Train",198,0.284,0.03144654,0.286
0.44,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.43,0.001,0.1714471,"Train",198,0.284,0.03144654,0.286
0.43,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.42,0.001,0.1668437,"Train",198,0.284,0.03144654,0.286
0.42,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.41,0.001,0.1658388,"Train",198,0.284,0.03144654,0.286
0.41,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.4,0.001,0.1709314,"Train",198,0.284,0.03144654,0.286
0.4,0.001,0.2830884,"Test",198,0.268,0.02998523,0.268
0.39,0.001,0.1709314,"Train",198,0.284,0.03144654,0.286
0.39,0.001,0.2847962,"Test",198,0.268,0.02998523,0.268
0.38,0.001,0.1709314,"Train",198,0.284,0.03144654,0.286
0.38,0.001,0.2847962,"Test",198,0.268,0.02998523,0.268
0.37,0.001,0.1724696,"Train",198,0.284,0.03144654,0.286
0.37,0.001,0.2847962,"Test",198,0.268,0.02998523,0.268
0.36,0.001,0.1748206,"Train",198,0.284,0.03144654,0.286
0.36,0.001,0.2847962,"Test",198,0.268,0.02998523,0.268
0.35,0.001,0.1745011,"Train",198,0.284,0.03144654,0.286
0.35,0.001,0.2775479,"Test",198,0.268,0.02998523,0.268
0.34,0.001,0.1715424,"Train",198,0.284,0.03144654,0.286
0.34,0.001,0.2775479,"Test",198,0.268,0.02998523,0.268
0.33,0.001,0.1702699,"Train",198,0.284,0.03144654,0.286
0.33,0.001,0.2775479,"Test",198,0.268,0.02998523,0.268
0.32,0.001,0.1702699,"Train",198,0.284,0.03144654,0.286
0.32,0.001,0.266612,"Test",198,0.268,0.02998523,0.268
0.31,0.001,0.1703671,"Train",198,0.284,0.03144654,0.286
0.31,0.001,0.266612,"Test",198,0.268,0.02998523,0.268
0.3,0.001,0.1688161,"Train",198,0.284,0.03144654,0.286
0.3,0.001,0.266612,"Test",198,0.268,0.02998523,0.268
0.29,0.001,0.1645448,"Train",198,0.284,0.03144654,0.286
0.29,0.001,0.26031,"Test",198,0.268,0.02998523,0.268
0.28,0.001,0.1728344,"Train",198,0.284,0.03144654,0.286
0.28,0.001,0.2974198,"Test",198,0.268,0.02998523,0.268
0.27,0.001,0.1684806,"Train",198,0.284,0.03144654,0.286
0.27,0.001,0.2900577,"Test",198,0.268,0.02998523,0.268
0.26,0.001,0.1676504,"Train",198,0.284,0.03144654,0.286
0.26,0.001,0.2782774,"Test",198,0.268,0.02998523,0.268
0.25,0.001,0.1650451,"Train",198,0.284,0.03144654,0.286
0.25,0.001,0.2661695,"Test",198,0.268,0.02998523,0.268
0.24,0.001,0.1639471,"Train",198,0.284,0.03144654,0.286
0.24,0.001,0.2661695,"Test",198,0.268,0.02998523,0.268
0.23,0.001,0.1602394,"Train",198,0.284,0.03144654,0.286
0.23,0.001,0.2618536,"Test",198,0.268,0.02998523,0.268
0.22,0.001,0.159652,"Train",198,0.284,0.03144654,0.286
0.22,0.001,0.2618536,"Test",198,0.268,0.02998523,0.268
0.21,0.001,0.1589439,"Train",198,0.284,0.03144654,0.286
0.21,0.001,0.2759801,"Test",198,0.268,0.02998523,0.268
0.2,0.001,0.1504401,"Train",198,0.284,0.03144654,0.286
0.2,0.001,0.2895888,"Test",198,0.268,0.02998523,0.268
0.19,0.001,0.1534051,"Train",198,0.284,0.03144654,0.286
0.19,0.001,0.2814205,"Test",198,0.268,0.02998523,0.268
0.18,0.001,0.1541805,"Train",198,0.284,0.03144654,0.286
0.18,0.001,0.2677597,"Test",198,0.268,0.02998523,0.268
0.17,0.001,0.153197,"Train",198,0.284,0.03144654,0.286
0.17,0.001,0.2582243,"Test",198,0.268,0.02998523,0.268
0.16,0.001,0.1453948,"Train",198,0.284,0.03144654,0.286
0.16,0.001,0.244672,"Test",198,0.268,0.02998523,0.268
0.15,0.001,0.1378029,"Train",198,0.284,0.03144654,0.286
0.15,0.001,0.2404755,"Test",198,0.268,0.02998523,0.268
0.14,0.001,0.1310327,"Train",198,0.284,0.03144654,0.286
0.14,0.001,0.2277762,"Test",198,0.268,0.02998523,0.268
0.13,0.001,0.121462,"Train",198,0.284,0.03144654,0.286
0.13,0.001,0.2153895,"Test",198,0.268,0.02998523,0.268
0.12,0.001,0.113518,"Train",198,0.284,0.03144654,0.286
0.12,0.001,0.2030569,"Test",198,0.268,0.02998523,0.268
0.11,0.001,0.1090743,"Train",198,0.284,0.03144654,0.286
0.11,0.001,0.2060646,"Test",198,0.268,0.02998523,0.268
0.1,0.001,0.1014752,"Train",198,0.284,0.03144654,0.286
0.1,0.001,0.1886409,"Test",198,0.268,0.02998523,0.268
0.09,0.001,0.09634035,"Train",198,0.284,0.03144654,0.286
0.09,0.001,0.1692912,"Test",198,0.268,0.02998523,0.268
0.08,0.001,0.09000655,"Train",198,0.284,0.03144654,0.286
0.08,0.001,0.1462921,"Test",198,0.268,0.02998523,0.268
0.07,0.001,0.07991185,"Train",198,0.284,0.03144654,0.286
0.07,0.001,0.1254591,"Test",198,0.268,0.02998523,0.268
0.06,0.001,0.07084249,"Train",198,0.284,0.03144654,0.286
0.06,0.001,0.1108547,"Test",198,0.268,0.02998523,0.268
0.05,0.001,0.05984411,"Train",198,0.284,0.03144654,0.286
0.05,0.001,0.09187224,"Test",198,0.268,0.02998523,0.268
0.95,0.001,0,"Train",199,0.254,0.02695418,0.254
0.95,0.001,0,"Train",199,0.206,0.02695418,0.206
0.94,0.001,0,"Train",199,0.254,0.02695418,0.254
0.94,0.001,0,"Train",199,0.206,0.02695418,0.206
0.93,0.001,0,"Train",199,0.254,0.02695418,0.254
0.93,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.92,0.001,0,"Train",199,0.254,0.02695418,0.254
0.92,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.91,0.001,0,"Train",199,0.254,0.02695418,0.254
0.91,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.9,0.001,0.02681985,"Train",199,0.254,0.02695418,0.254
0.9,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.89,0.001,0.02681985,"Train",199,0.254,0.02695418,0.254
0.89,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.88,0.001,0.02681985,"Train",199,0.254,0.02695418,0.254
0.88,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.87,0.001,0.02681985,"Train",199,0.254,0.02695418,0.254
0.87,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.86,0.001,0.04225405,"Train",199,0.254,0.02695418,0.254
0.86,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.85,0.001,0.04225405,"Train",199,0.254,0.02695418,0.254
0.85,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.84,0.001,0.06697596,"Train",199,0.254,0.02695418,0.254
0.84,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.83,0.001,0.06697596,"Train",199,0.254,0.02695418,0.254
0.83,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.82,0.001,0.06697596,"Train",199,0.254,0.02695418,0.254
0.82,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.81,0.001,0.06697596,"Train",199,0.254,0.02695418,0.254
0.81,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.8,0.001,0.06697596,"Train",199,0.254,0.02695418,0.254
0.8,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.79,0.001,0.06697596,"Train",199,0.254,0.02695418,0.254
0.79,0.001,0.07840421,"Test",199,0.206,0.02998523,0.206
0.78,0.001,0.06697596,"Train",199,0.254,0.02695418,0.254
0.78,0.001,0.141329,"Test",199,0.206,0.02998523,0.206
0.77,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.77,0.001,0.141329,"Test",199,0.206,0.02998523,0.206
0.76,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.76,0.001,0.141329,"Test",199,0.206,0.02998523,0.206
0.75,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.75,0.001,0.141329,"Test",199,0.206,0.02998523,0.206
0.74,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.74,0.001,0.1547857,"Test",199,0.206,0.02998523,0.206
0.73,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.73,0.001,0.1547857,"Test",199,0.206,0.02998523,0.206
0.72,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.72,0.001,0.1553116,"Test",199,0.206,0.02998523,0.206
0.71,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.71,0.001,0.1553116,"Test",199,0.206,0.02998523,0.206
0.7,0.001,0.0794974,"Train",199,0.254,0.02695418,0.254
0.7,0.001,0.1553116,"Test",199,0.206,0.02998523,0.206
0.69,0.001,0.08839457,"Train",199,0.254,0.02695418,0.254
0.69,0.001,0.1769416,"Test",199,0.206,0.02998523,0.206
0.68,0.001,0.08833147,"Train",199,0.254,0.02695418,0.254
