"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON, MA US","2009-10-28","18.34"," 1442"," 1921","0.66","0.0",,,"51","47","   40","   40","0.0","29.1","38.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-10-29","8.72"," 0002"," 0106","0.00","0.0",,,"49","42","   30","   30","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-10-30","5.82"," 1851"," 1936","0.00","0.0",,,"55","46","  190","  190","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-10-31","17.00"," 1150"," 1149","0.03","0.0",,,"73","46","  220","  230","0.0","36.0","47.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-01","9.62"," 2307"," 1048","0.00","0.0",,,"60","45","   40","  350","0.0","15.0","21.0",,,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-02","13.20"," 1538"," 1540","0.00","0.0",,,"52","42","   50","   30","0.0","21.0","23.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-03","8.50"," 2107"," 2118","0.00","0.0",,,"58","40","  270","  270","0.0","21.0","25.1",,,,,,,,"    1",,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-04","8.28"," 0926"," 0925","0.00","0.0",,,"51","41","  300","  290","0.0","21.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-05","6.26"," 2146"," 2300","0.03","0.0",,,"47","38","  360","  330","0.0","13.0","16.1",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-06","13.42"," 1514"," 1425","0.00","0.0",,,"50","36","  330","  330","0.0","25.1","32.0",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-07","8.05"," 2347"," 2328","0.00","0.0",,,"50","35","  220","  220","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-08","8.05"," 0352"," 0236","0.00","0.0",,,"68","44","  220","  230","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-09","9.40"," 1140"," 1139","0.00","0.0",,,"69","40","  220","  220","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-10","6.93"," 0304"," 0707","0.00","0.0",,,"65","53","  230","  290","0.0","13.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-11","12.08"," 1150"," 1257","0.00","0.0",,,"53","44","   30","   40","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-12","14.54"," 1850"," 2152","0.00","0.0",,,"52","42","   60","   50","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-13","19.24"," 1230"," 2054","0.00","0.0",,,"52","46","   40","   40","0.0","25.9","34.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-14","13.65"," 0728"," 0730","1.49","0.0",,,"55","52","   50","   50","0.0","28.0","34.9","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-15","4.03"," 2336"," 2157","0.09","0.0",,,"64","54","  290","  280","0.0","8.9","14.1","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-16","12.30"," 2244"," 2243","0.00","0.0",,,"59","45","  330","  330","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-17","8.50"," 2358"," 2358","0.00","0.0",,,"49","40","  330","  330","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-18","5.59"," 2146"," 1637","0.00","0.0",,,"50","36","  230","  280","0.0","10.1","14.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-19","3.36"," 1356"," 1356","0.00","0.0",,,"54","36","  100","  100","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-20","11.86"," 1616"," 1655","0.42","0.0",,,"67","47","  300","  290","0.0","25.9","34.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-21","9.17"," 1328"," 1326","0.00","0.0",,,"58","44","  320","  320","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-22","11.18"," 2216"," 2215","0.00","0.0",,,"51","41","   70","   60","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-23","14.32"," 1745"," 1800","0.10","0.0",,,"49","45","   50","   40","0.0","21.0","25.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-24","13.20"," 1032"," 1031","0.05","0.0",,,"49","46","   30","   30","0.0","23.0","28.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-25","6.49"," 0552"," 0542","0.07","0.0",,,"50","46","   20","   60","0.0","13.0","21.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-26","5.14"," 2032"," 0229","0.00","0.0",,,"51","46","   30","  330","0.0","13.0","19.9","    1",,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-27","14.76"," 2343"," 1823","0.82","0.0",,,"47","42","  270","  330","0.0","25.9","38.9","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-28","21.25"," 1420"," 1419","0.06","0.0",,,"53","42","  300","  290","0.0","34.9","51.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-11-29","9.40"," 1311"," 1309","0.00","0.0",,,"54","40","  250","  230","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-11-30","11.18"," 2031"," 2030","0.21","0.0",,,"56","39","  350","  360","0.0","19.9","25.9","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-12-01","11.63"," 0244"," 0236","0.00","0.0",,,"43","33","  340","  330","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-02","7.83"," 0200"," 0159","0.07","0.0",,,"53","35","  240","  240","0.0","17.0","19.9","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-12-03","19.24"," 0805"," 0804","0.73","0.0",,,"69","50","  210","  210","0.0","38.0","49.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-12-04","7.16"," 2357"," 2357","0.00","0.0",,,"54","44","  270","  270","0.0","17.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-05","13.42"," 2034"," 1623","0.35","2.2",,,"45","33","   10","   20","0.0","25.1","32.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2009-12-06","13.42"," 1014"," 1021","0.02","0.5",,,"37","31","  320","  320","0.0","23.0","31.1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2009-12-07","6.93"," 1856"," 1857","0.00","0.0",,,"39","28","  310","  320","0.0","23.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-08","9.84"," 0909"," 0734","0.00","0.0",,,"41","31","  320","  330","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-09","18.34"," 1016"," 1041","1.03","0.0",,,"48","32","  100","  100","0.0","38.9","46.1","    1","    1",,,"    1",,,,,,,"    1",,,,"    1",,,
"USW00014739","BOSTON, MA US","2009-12-10","16.11"," 2331"," 2331","0.00","0.0",,,"44","31","  280","  270","0.0","29.1","38.9",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2009-12-11","20.80"," 0856"," 0723","0.00","0.0",,,"31","24","  250","  280","0.0","32.0","46.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-12","14.32"," 1230"," 1217","0.00","0.0",,,"33","22","  290","  300","0.0","23.9","34.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-13","7.61"," 2205"," 2204","0.73","0.0",,,"47","25","  330","  340","0.0","16.1","21.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-12-14","8.05"," 0355"," 0354","0.00","0.0",,,"43","37","  320","  330","0.0","17.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-15","8.28"," 2011"," 2013","0.00","0.0",,,"48","38","  290","  320","0.0","19.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-16","16.78"," 0500"," 0459","0.00","0.0",,,"40","27","  300","  290","0.0","30.0","42.9",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2009-12-17","19.24"," 0846"," 0740","0.00","0.0",,,"28","11","  300","  300","0.0","33.1","40.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-18","14.09"," 0013"," 0212","0.00","0.0",,,"28","10","  290","  330","0.0","28.0","34.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-19","10.96"," 2258"," 2258","0.00","0.0",,,"33","17","   30","   30","0.0","29.1","36.0",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2009-12-20","20.13"," 0224"," 0224","0.55","10.0",,,"30","19","  360","   10","0.0","31.1","44.1","    1","    1",,,,,,"    1","    1",,"    1",,,"    1",,"    1",,,"    1"
"USW00014739","BOSTON, MA US","2009-12-21","19.46"," 1307"," 1557","0.00","0.0",,,"32","20","  300","  290","0.0","30.0","40.0",,,,,,,,"    1",,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-22","14.54"," 1718"," 1718","0.00","0.0",,,"31","20","  300","  300","0.0","25.1","34.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-23","12.97"," 1758"," 1805","0.00","0.0",,,"25","16","  290","  290","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-24","9.17"," 0601"," 0600","0.00","0.0",,,"40","20","  320","  320","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-25","7.61"," 2116"," 2002","0.01","0.3",,,"37","27","   20","   30","0.0","15.0","17.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2009-12-26","15.43"," 1925"," 2123","0.00","0.0",,,"43","32","  100","  120","0.0","21.9","25.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-12-27","14.76"," 0535"," 0532","0.25","0.0",,,"54","36","  130","  130","0.0","25.9","33.1","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-12-28","10.96"," 1910"," 1910","0.05","0.0",,,"42","30","  280","  290","0.0","29.1","36.9","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2009-12-29","23.71"," 1452"," 1647","0.00","0.0",,,"31","12","  300","  300","0.0","36.9","51.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-30","13.65"," 0015"," 0015","0.00","0.0",,,"29","11","  300","  290","0.0","25.1","34.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2009-12-31","5.82"," 0935"," 0856","0.12","2.2",,,"32","24","  160","  140","0.0","13.0","17.0","    1","    1",,,,,,"    1",,,"    1",,,"    1",,"    1",,,"    1"
"USW00014739","BOSTON, MA US","2010-01-01","7.61"," 2359"," 2344","0.00","0.0",,,"35","26","  350","  350","0.0","15.0","19.9","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-02","15.43"," 2300"," 2300","0.43","6.4",,,"30","21","  300","  300","0.0","30.0","38.0","    1",,,,,,,"    1","    1",,"    1",,,"    1",,"    1",,,"    1"
"USW00014739","BOSTON, MA US","2010-01-03","20.80"," 0158"," 0456","0.20","3.7",,,"31","17","  290","  280","0.0","31.1","40.9","    1",,,,,,,"    1","    1",,"    1",,,"    1",,"    1",,,"    1"
"USW00014739","BOSTON, MA US","2010-01-04","15.66"," 0851"," 0808","0.00","0.0",,,"35","26","  300","  290","0.0","23.0","31.1",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-05","10.07"," 2329"," 2328","0.00","0.0",,,"34","27","  320","  320","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-06","13.20"," 1659"," 1659","0.00","0.0",,,"34","24","  300","  300","0.0","23.0","32.0",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-07","13.20"," 1441"," 1440","0.00","0.0",,,"41","27","  300","  300","0.0","23.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-08","8.28"," 2338"," 2123","0.01","0.2",,,"29","21","  320","  310","0.0","16.1","21.9","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-09","14.76"," 1935"," 1954","0.00","0.0",,,"27","13","  330","  320","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-10","11.41"," 1408"," 1403","0.00","0.0",,,"28","11","  330","  340","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-11","10.51"," 2323"," 1801","0.00","0.0",,,"36","17","  270","  280","0.0","17.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-12","13.42"," 1908"," 2044","0.00","0.0",,,"34","16","  330","  340","0.0","25.1","33.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-13","12.97"," 0159"," 1915","0.00","0.0",,,"30","14","  330","  300","0.0","21.0","25.9",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-14","6.49"," 2359"," 1933","0.00","0.0",,,"33","21","  220","  220","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-15","12.08"," 1402"," 1854","0.00","0.0",,,"46","31","  300","  240","0.0","21.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-16","10.51"," 1805"," 1820","0.00","0.0",,,"48","32","  270","  280","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-17","9.17"," 2359"," 2334","0.43","0.0",,,"41","31","   70","   90","0.0","25.9","31.1","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-18","18.79"," 0745"," 0509","0.71","1.9",,,"34","31","   10","   20","0.0","36.0","46.1","    1",,,"    1","    1",,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-19","4.03"," 2359"," 2228","0.30","0.8",,,"36","31","  320","  310","0.0","10.1","25.9","    1",,,"    1","    1",,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-20","9.17"," 1835"," 1844","0.00","0.0",,,"37","31","  350","  290","0.0","21.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-01-21","9.62"," 0101"," 0029","0.00","0.0",,,"41","28","  320","  330","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-22","9.84"," 1410"," 1421","0.00","0.0",,,"37","25","   40","   30","0.0","25.1","29.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-23","6.49"," 1009"," 1008","0.00","0.0",,,"33","23","   30","   20","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-24","5.59"," 1122",,"0.00","0.0",,,"41","25","  230",,"0.0","14.1",,,,,,,,,,,,,,,"    1",,,"    1",,
"USW00014739","BOSTON, MA US","2010-01-25","17.00"," 1746"," 1650","0.81","0.0",,,"57","37","  190","  180","0.0","36.0","48.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2010-01-26","13.42"," 1139"," 1601","0.00","0.0",,,"52","35","  240","  280","0.0","25.1","36.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2010-01-27","11.18"," 1514"," 1409","0.00","0.0",,,"43","32","  280","  270","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-28","13.42"," 2318"," 2317","0.02","0.2",,,"37","20","  280","  260","0.0","38.9","49.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,"    1"
"USW00014739","BOSTON, MA US","2010-01-29","24.61"," 0119"," 0118","0.00","0.0",,,"21","10","  300","  290","0.0","38.9","51.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-30","11.41"," 0041"," 0041","0.00","0.0",,,"22","6","  290","  290","0.0","25.9","36.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-01-31","11.86"," 2352"," 1439","0.00","0.0",,,"29","13","  260","  290","0.0","17.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-01","15.21"," 1633"," 1611","0.00","0.0",,,"35","22","  260","  270","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-02","7.38"," 0104"," 0053","0.00","0.0",,,"31","24","  270","  290","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-03","5.59"," 0452",,"0.02","0.4",,,"33","25","  360",,"0.0","15.0",,"    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-04","12.75"," 1023"," 1023","0.00","0.0",,,"34","25","  320","  320","0.0","23.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-05","10.29"," 1243"," 1242","0.00","0.0",,,"35","22","  290","  290","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-06","13.65"," 1457"," 1457","0.00","0.0",,,"25","18","   30","   30","0.0","23.0","28.0",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-07","16.55"," 1845"," 1845","0.00","0.0",,,"34","14","  300","  300","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-08","15.88"," 1828"," 0839","0.00","0.0",,,"33","22","  290","  320","0.0","25.9","34.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-09","10.51"," 0133"," 0128","0.00","0.0",,,"41","23","  300","  290","0.0","21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-10","15.21"," 1829"," 1805","0.20","1.2",,,"36","29","   40","   30","0.0","36.9","45.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-11","15.66"," 1605"," 0514","0.00","0.0",,,"40","29","  330","  350","0.0","23.0","32.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-12","13.42"," 0258"," 0947","0.00","0.0",,,"39","25","  320","  320","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-13","12.08"," 2213"," 2212","0.00","0.0",,,"38","23","  300","  280","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-14","17.45"," 1425"," 2124","0.00","0.0",,,"41","27","  290","  270","0.0","25.9","36.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-15","13.20"," 0045"," 1152","0.00","0.0",,,"40","30","  270","  280","0.0","25.1","33.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-16","12.08"," 1629"," 1625","0.65","5.3",,,"34","30","   20","   20","0.0","29.1","34.9","    1","    1",,,,,,"    1","    1",,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-17","12.97"," 0050"," 0157","0.00","0.0",,,"37","28","  300","  330","0.0","23.0","30.0","    1",,,,,,,"    1",,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-18","15.43"," 2206"," 2205","0.00","0.0",,,"46","33","  270","  280","0.0","30.0","38.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-19","17.45"," 1256"," 0538","0.00","0.0",,,"43","31","  300","  220","0.0","29.1","40.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-20","14.09"," 1831"," 1858","0.00","0.0",,,"50","34","  280","  300","0.0","23.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-21","14.09"," 1014"," 1034","0.00","0.0",,,"42","32","  290","  290","0.0","23.9","31.1",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-22","10.07"," 0739"," 0415","0.00","0.0",,,"46","30","  320","  310","0.0","19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-02-23","13.42"," 2350"," 2129","0.00","0.0",,,"40","33","   70","   90","0.0","21.9","28.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2010-02-24","17.00"," 0247"," 1322","1.12","0.0",,,"42","36","   70","   80","0.0","25.9","30.0","    1","    1",,,"    1",,,,"    1",,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2010-02-25","17.22"," 2243"," 2247","1.28","0.0",,,"45","37","   70","   90","0.0","47.0","59.9","    1","    1",,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2010-02-26","17.45"," 0041"," 0039","0.03","0.0",,,"44","34","  150","  150","0.0","33.1","40.9","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-27","7.61"," 1013"," 1012","0.04","0.1",,,"40","31","  180","  180","0.0","17.0","21.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-02-28","8.50"," 2317"," 2316","0.00","0.0",,,"38","29","  320","  320","0.0","25.9","33.1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-03-01","19.69"," 0943"," 0943","0.31","0.2",,,"48","34","  320","  320","0.0","29.1","38.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-03-02","8.50"," 1315"," 1154","0.00","0.0",,,"43","36","  100","   90","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-03-03","17.45"," 1653"," 1354","0.02","0.0",,,"38","34","   30","   30","0.0","30.0","36.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-03-04","13.42"," 0925"," 0304","0.06","0.0",,,"36","33","   10","  360","0.0","23.9","31.1","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-03-05","12.30"," 1039"," 1038","0.00","0.0",,,"42","31","   40","   40","0.0","23.9","28.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2010-03-06","10.07"," 1637"," 1637","0.00","0.0",,,"57","31","  300","  300","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-03-07","11.41"," 2022"," 1925","0.00","0.0",,,"57","37","  280","  280","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-03-08","12.30"," 1511"," 1722","0.00","0.0",,,"59","42","  270","  270","0.0","23.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-03-09","9.40"," 1223"," 1219","0.00","0.0",,,"53","37","  320","  340","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-03-10","7.16"," 1735"," 1734","0.00","0.0",,,"44","33","  120","  120","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-03-11","6.26"," 1610"," 1610","0.08","0.0",,,"45","35","   80","   80","0.0","11.0","11.0","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2010-03-12","12.08"," 1553"," 1552","0.00","0.0",,,"44","39","   50","   50","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2010-03-13","22.82"," 2351"," 2350","1.47","0.0",,,"41","39","   60","   60","0.0","36.0","48.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
